reuse_dir_rel,grid_output_rel,cells_total,cells_with_clip,cells_with_lpips,cells_complete,reused_count,avg_clip_style,avg_content_lpips,clip_minus_lpips,is_complete_25,reuse_dir,grid_output_dir
Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030,Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6829043126106262,0.5123447036,0.17055960901062628,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_grid5
Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200,Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6629209232330322,0.4854713928000001,0.17744953043303208,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060,Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6940804243087768,0.49591044879999996,0.19816997550877685,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_grid5
Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_tokenized_distill_epochs200,Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6943267035484314,0.46684489760000003,0.22748180594843137,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030,Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6534508872032165,0.4199570532,0.23349383400321655,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_grid5
Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200,Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6471479535102844,0.3928882372,0.25425971631028443,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200_grid5
Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060,Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6546197175979614,0.4621481328,0.19247158479796145,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_grid5
Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200,Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6541347444057465,0.43593777599999994,0.21819696840574654,True,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200_grid5
Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030,Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6699245500564576,0.4606520244,0.20927252565645754,True,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_grid5
Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_tokenized,Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_tokenized_grid5,25,25,25,25,25,0.6757701754570007,0.44457672759999994,0.23119344785700074,True,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0030_tokenized_grid5
Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060,Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6820412945747375,0.507368798,0.1746724965747375,True,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_grid5
Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_tokenized,Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_tokenized_grid5,25,25,25,25,25,0.695262815952301,0.4956213804000001,0.1996414355523009,True,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\weight_exp4_latent_adain_swd60_tv00_id40_r16_e60\full_eval\epoch_0060_tokenized_grid5
final_works\trial_0016\full_eval\epoch_0060,final_works\trial_0016\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6864054155349731,0.49096213040000014,0.195443285134973,True,G:\GitHub\Latent_Style\final_works\trial_0016\full_eval\epoch_0060,G:\GitHub\Latent_Style\final_works\trial_0016\full_eval\epoch_0060_grid5
final_works\trial_0019\full_eval\epoch_0060,final_works\trial_0019\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6892637848854065,0.5092636536,0.18000013128540648,True,G:\GitHub\Latent_Style\final_works\trial_0019\full_eval\epoch_0060,G:\GitHub\Latent_Style\final_works\trial_0019\full_eval\epoch_0060_grid5
final_works\trial_0044\full_eval\epoch_0060,final_works\trial_0044\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6425695610046387,0.44126726439999997,0.20130229660463872,True,G:\GitHub\Latent_Style\final_works\trial_0044\full_eval\epoch_0060,G:\GitHub\Latent_Style\final_works\trial_0044\full_eval\epoch_0060_grid5
Related_Works\external\CUT\full_eval\epoch_latest_overfit50,Related_Works\external\CUT\full_eval\epoch_latest_overfit50_grid5,25,25,25,25,25,0.7584880948066711,0.5008922728,0.2575958220066711,True,G:\GitHub\Latent_Style\Related_Works\external\CUT\full_eval\epoch_latest_overfit50,G:\GitHub\Latent_Style\Related_Works\external\CUT\full_eval\epoch_latest_overfit50_grid5
Related_Works\external\SaMST\full_eval\repro_5style_train2\epoch_0100_overfit50,Related_Works\external\SaMST\full_eval\repro_5style_train2\epoch_0100_overfit50_grid5,25,25,25,25,25,0.7034269165992737,0.5700328239999998,0.13339409259927393,True,G:\GitHub\Latent_Style\Related_Works\external\SaMST\full_eval\repro_5style_train2\epoch_0100_overfit50,G:\GitHub\Latent_Style\Related_Works\external\SaMST\full_eval\repro_5style_train2\epoch_0100_overfit50_grid5
